payment_id,claim_id,payment_date,payment_amount
3375,2503,2025-05-12,114.24
3376,2504,2023-01-15,260.87
3377,2505,2022-07-31,797.91
3378,2506,2024-03-01,1679.57
3379,2506,2024-03-07,2267.8
3380,2507,2024-11-18,9503.12
3381,2508,2024-02-24,81.79
3382,2508,2024-03-07,219.68
3383,2509,2025-03-20,253.46
3384,2509,2025-03-15,1897.69
3385,2510,2024-09-07,561.0
3386,2511,2024-11-06,551.85
3387,2511,2024-11-10,900.51
3388,2512,2024-05-19,355.11
3389,2513,2023-09-11,231.23
3390,2514,2024-09-05,740.74
3391,2515,2024-02-19,586.93
3392,2515,2024-02-26,212.38
3393,2516,2024-01-28,318.53
3394,2516,2024-01-30,172.23
3395,2516,2024-02-09,797.44
3396,2517,2023-02-26,552.57
3397,2517,2023-03-23,1450.44
3398,2518,2022-05-23,45.21
3399,2518,2022-05-12,306.07
3400,2519,2021-10-04,1481.75
3401,2520,2024-02-13,377.93
3402,2521,2021-05-11,566.3
3403,2522,2024-02-20,181.37
3404,2522,2024-02-18,203.57
3405,2523,2023-08-21,125.43
3406,2523,2023-08-10,411.21
3407,2524,2023-04-01,256.56
3408,2524,2023-05-13,697.19
3409,2524,2023-03-02,1277.04
3410,2525,2021-10-10,1764.41
3411,2526,2024-10-06,555.01
3412,2526,2024-11-01,540.73
3413,2527,2024-11-27,180.47
3414,2527,2024-12-08,68.41
3415,2528,2024-12-12,482.44
3416,2528,2024-12-20,1507.39
3417,2530,2025-05-19,132.86
3418,2530,2025-05-16,37.37
3419,2531,2022-11-17,1537.15
3420,2531,2022-12-10,1102.53
3421,2533,2024-02-04,3246.97
3422,2534,2023-08-16,1597.41
3423,2534,2023-09-04,670.52
3424,2535,2023-05-10,2321.67
3425,2536,2024-12-08,2114.13
3426,2537,2024-02-03,284.28
3427,2537,2024-02-11,242.47
3428,2537,2024-03-15,24.1
3429,2539,2024-03-29,5225.9
3430,2540,2024-06-07,130.6
3431,2541,2023-12-08,581.69
3432,2542,2024-06-05,1326.07
3433,2543,2023-11-09,45.14
3434,2543,2023-11-26,43.17
3435,2543,2023-11-18,32.51
3436,2544,2024-09-23,394.1
3437,2545,2021-12-02,1106.34
3438,2546,2024-03-28,86.36
3439,2546,2024-05-03,103.57
3440,2546,2024-04-13,139.96
3441,2549,2025-04-01,426.47
3442,2550,2023-03-23,356.42
3443,2552,2025-09-22,225.15
3444,2552,2025-10-20,77.85
3445,2552,2025-10-22,109.33
3446,2554,2022-11-26,429.09
3447,2554,2022-12-28,111.96
3448,2554,2022-11-22,343.62
3449,2555,2022-10-11,2697.48
3450,2555,2022-10-15,1976.21
3451,2556,2024-09-28,274.02
3452,2557,2025-09-14,2249.81
3453,2559,2023-12-03,295.95
3454,2560,2025-05-22,1663.78
3455,2561,2025-06-07,632.09
3456,2562,2023-08-05,165.58
3457,2563,2025-01-15,959.6
3458,2564,2023-06-11,56.57
3459,2564,2023-06-24,2264.78
3460,2565,2022-07-03,473.9
3461,2566,2022-10-01,675.19
3462,2568,2023-12-21,427.64
3463,2568,2024-01-13,97.84
3464,2569,2024-07-18,613.4
3465,2570,2024-08-20,97.23
3466,2570,2024-09-01,131.06
3467,2571,2022-09-19,1030.82
3468,2571,2022-09-03,227.83
3469,2572,2025-05-10,2093.24
3470,2573,2025-05-02,334.0
3471,2574,2024-01-20,2421.16
3472,2575,2024-07-04,690.12
3473,2575,2024-06-18,411.05
3474,2576,2025-07-04,831.54
3475,2577,2025-07-26,101.26
3476,2577,2025-08-07,165.87
3477,2578,2022-09-22,1605.21
3478,2579,2022-04-11,160.13
3479,2579,2022-04-17,191.8
3480,2580,2025-07-07,2940.83
3481,2581,2025-06-06,770.27
3482,2581,2025-07-14,1475.93
3483,2581,2025-07-18,333.37
3484,2582,2023-07-19,38.74
3485,2582,2023-08-07,36.27
3486,2582,2023-08-02,149.12
3487,2583,2023-10-09,1332.0
3488,2583,2023-10-16,562.07
3489,2584,2022-03-31,201.34
3490,2584,2022-03-10,3379.96
3491,2585,2025-07-26,239.49
3492,2586,2023-07-15,259.75
3493,2587,2023-08-23,901.68
3494,2588,2023-11-04,377.96
3495,2588,2023-11-29,164.66
3496,2588,2023-11-14,8.46
3497,2589,2023-08-03,1014.87
3498,2589,2023-08-09,1900.09
3499,2589,2023-08-25,782.19
3500,2590,2022-12-08,499.06
3501,2591,2025-03-14,2674.44
3502,2592,2025-05-01,61.42
3503,2592,2025-05-15,21.13
3504,2592,2025-04-27,65.64
3505,2593,2025-02-19,100.56
3506,2593,2025-02-19,1264.82
3507,2595,2025-08-10,1587.51
3508,2596,2025-01-16,1987.01
3509,2598,2021-11-14,156.84
3510,2599,2022-07-11,298.57
3511,2599,2022-07-29,14.44
3512,2599,2022-08-04,122.45
3513,2600,2021-07-01,642.57
3514,2601,2023-12-27,413.55
3515,2602,2023-04-04,2198.75
3516,2603,2024-08-21,1705.29
3517,2604,2024-06-10,14.26
3518,2604,2024-06-13,38.25
3519,2606,2025-04-08,909.37
3520,2607,2023-07-16,228.35
3521,2607,2023-07-25,124.23
3522,2608,2022-04-13,3135.18
3523,2609,2022-08-24,40.64
3524,2609,2022-07-31,5.67
3525,2610,2023-04-25,778.16
3526,2611,2023-04-07,563.48
3527,2612,2021-05-12,569.01
3528,2613,2021-10-17,5.79
3529,2613,2021-11-16,7.1
3530,2613,2021-11-13,99.64
3531,2614,2024-11-27,1510.85
3532,2615,2025-01-27,873.76
3533,2616,2023-12-31,2044.33
3534,2617,2023-06-18,503.64
3535,2618,2024-03-08,2110.14
3536,2619,2024-09-09,46.09
3537,2619,2024-10-17,161.52
3538,2620,2024-03-15,1589.69
3539,2622,2025-06-12,172.08
3540,2622,2025-06-16,331.58
3541,2623,2022-09-20,1379.58
3542,2623,2022-09-29,120.14
3543,2624,2022-07-18,579.61
3544,2624,2022-08-12,95.35
3545,2625,2022-01-05,1098.24
3546,2626,2021-09-02,518.74
3547,2627,2024-10-19,1647.9
3548,2628,2023-08-15,392.15
3549,2629,2023-04-08,6639.95
3550,2630,2023-06-26,340.8
3551,2630,2023-07-11,139.75
3552,2631,2025-01-07,233.12
3553,2633,2024-09-05,386.46
3554,2633,2024-10-02,296.29
3555,2634,2025-06-09,48.27
3556,2634,2025-06-17,152.09
3557,2635,2025-08-23,63.91
3558,2635,2025-09-06,85.0
3559,2636,2025-08-12,1482.45
3560,2637,2024-04-03,88.07
3561,2637,2024-05-03,323.5
3562,2638,2024-12-12,1306.71
3563,2639,2025-01-23,1046.54
3564,2639,2025-02-11,418.39
3565,2640,2022-06-25,182.09
3566,2641,2022-12-31,2116.04
3567,2642,2024-10-04,265.31
3568,2643,2024-09-04,409.78
3569,2644,2025-04-14,194.61
3570,2644,2025-05-02,13.58
3571,2644,2025-04-11,32.47
3572,2645,2022-07-02,49.94
3573,2645,2022-08-14,114.21
3574,2646,2022-09-21,212.5
3575,2647,2022-12-18,269.47
3576,2647,2023-01-20,214.5
3577,2648,2024-03-20,209.16
3578,2649,2025-04-09,431.86
3579,2651,2023-07-28,211.13
3580,2652,2022-07-15,1353.41
3581,2653,2023-10-06,1326.2
3582,2654,2022-03-19,178.27
3583,2654,2022-03-09,1155.01
3584,2655,2025-08-04,1676.94
3585,2656,2025-05-07,197.37
3586,2656,2025-05-07,252.06
3587,2656,2025-06-03,4.59
3588,2658,2024-09-10,158.65
3589,2658,2024-09-22,184.83
3590,2659,2024-11-24,63.67
3591,2659,2024-12-01,154.05
3592,2660,2024-07-10,702.34
3593,2660,2024-07-29,316.07
3594,2661,2024-08-28,213.94
3595,2662,2024-06-26,2043.04
3596,2663,2024-02-01,497.12
3597,2665,2025-08-31,623.39
3598,2667,2024-07-12,1391.49
3599,2668,2024-06-14,181.39
3600,2668,2024-07-28,112.88
3601,2668,2024-06-16,185.34
3602,2669,2023-06-12,641.91
3603,2670,2024-10-14,82.66
3604,2670,2024-11-02,54.88
3605,2670,2024-11-03,45.85
3606,2671,2024-07-15,393.83
3607,2672,2025-09-14,1007.79
3608,2673,2023-11-06,1022.89
3609,2674,2024-01-18,339.55
3610,2675,2024-03-22,861.39
3611,2676,2025-02-22,213.13
3612,2677,2023-09-17,458.95
3613,2678,2023-10-30,432.28
3614,2679,2022-08-27,131.56
3615,2679,2022-08-19,397.49
3616,2681,2022-06-09,637.35
3617,2681,2022-07-10,53.29
3618,2682,2025-05-15,283.29
3619,2683,2023-09-08,1712.41
3620,2683,2023-09-21,23.65
3621,2684,2025-08-17,49.46
3622,2684,2025-09-12,33.77
3623,2684,2025-09-08,298.07
3624,2685,2025-04-02,803.06
3625,2686,2025-01-16,210.42
3626,2687,2022-08-27,959.27
3627,2690,2023-12-23,260.94
3628,2691,2024-07-10,36.54
3629,2691,2024-06-22,339.29
3630,2693,2025-03-13,2404.92
3631,2694,2025-05-21,516.76
3632,2694,2025-06-20,97.8
3633,2694,2025-04-23,1191.6
3634,2695,2025-01-19,380.57
3635,2696,2023-09-05,416.32
3636,2697,2024-03-30,890.12
3637,2698,2023-06-01,205.75
3638,2698,2023-06-17,81.13
3639,2699,2025-08-29,450.34
3640,2699,2025-08-31,142.83
3641,2700,2025-06-22,55.36
3642,2700,2025-06-10,203.17
3643,2701,2024-06-17,64.48
3644,2701,2024-06-09,88.23
3645,2704,2025-01-11,427.24
3646,2704,2025-01-10,15.47
3647,2706,2022-07-20,2466.71
3648,2706,2022-08-02,14.21
3649,2707,2024-03-07,1853.89
3650,2707,2024-04-08,1085.6
3651,2707,2024-02-28,1652.37
3652,2708,2025-06-28,1830.33
3653,2709,2022-02-25,1725.6
3654,2710,2022-05-02,1240.89
3655,2710,2022-05-04,1610.64
3656,2711,2024-06-16,1276.34
3657,2712,2021-11-30,344.81
3658,2713,2021-09-27,5431.92
3659,2714,2021-04-04,485.13
3660,2715,2023-04-01,120.48
3661,2715,2023-03-15,4.36
3662,2716,2021-07-22,269.81
3663,2716,2021-07-28,256.88
3664,2717,2024-08-02,455.21
3665,2718,2023-03-27,214.68
3666,2718,2023-04-29,108.68
3667,2718,2023-03-15,2.98
3668,2719,2024-06-19,97.94
3669,2720,2022-10-09,465.89
3670,2720,2022-10-16,1450.45
3671,2721,2025-06-07,1953.24
3672,2722,2025-09-01,137.73
3673,2722,2025-09-18,228.17
3674,2723,2023-06-06,481.82
3675,2724,2023-07-12,22.16
3676,2724,2023-07-03,353.01
3677,2725,2025-02-13,657.82
3678,2726,2023-07-30,390.63
3679,2727,2023-06-30,425.22
3680,2727,2023-07-19,183.74
3681,2728,2023-08-05,674.94
3682,2729,2022-07-01,833.99
3683,2730,2025-02-10,171.65
3684,2731,2023-03-19,37.69
3685,2731,2023-04-13,727.71
3686,2732,2023-04-19,351.84
3687,2732,2023-05-05,85.23
3688,2733,2025-09-05,4140.7
3689,2735,2025-08-05,319.03
3690,2735,2025-08-31,1596.97
3691,2736,2024-06-04,2541.14
3692,2737,2022-09-15,94.82
3693,2737,2022-09-09,225.39
3694,2738,2022-02-20,177.74
3695,2739,2022-06-05,1676.39
3696,2740,2022-04-03,2407.6
3697,2741,2025-04-29,4562.29
3698,2742,2022-07-11,89.4
3699,2742,2022-07-21,77.78
3700,2742,2022-06-16,195.77
3701,2743,2023-05-26,1848.94
3702,2744,2025-10-04,2864.53
3703,2745,2024-09-23,7002.49
3704,2746,2023-06-12,348.49
3705,2747,2024-10-10,26.62
3706,2747,2024-11-21,204.37
3707,2747,2024-11-05,284.86
3708,2748,2023-11-09,525.63
3709,2749,2022-03-25,778.95
3710,2750,2021-02-19,20.11
3711,2750,2021-02-02,67.07
3712,2751,2021-10-12,165.39
3713,2752,2024-03-04,554.01
3714,2753,2024-03-15,625.57
3715,2754,2021-05-22,197.46
3716,2754,2021-05-29,14.3
3717,2755,2021-09-05,6188.26
3718,2756,2021-05-16,684.12
3719,2756,2021-05-01,119.15
3720,2757,2024-01-11,3643.0
3721,2758,2024-07-17,421.1
3722,2759,2021-09-22,322.01
3723,2760,2022-06-02,839.93
3724,2761,2023-06-22,475.35
3725,2762,2022-07-26,251.81
3726,2764,2023-10-03,412.04
3727,2765,2025-08-31,1769.36
3728,2766,2024-08-07,279.27
3729,2766,2024-08-25,104.19
3730,2767,2022-05-02,2484.06
3731,2768,2022-09-22,4875.32
3732,2768,2022-09-27,1090.72
3733,2769,2024-08-21,213.2
3734,2769,2024-10-02,160.7
3735,2769,2024-09-02,116.34
3736,2770,2025-01-18,463.71
3737,2771,2023-12-18,826.43
3738,2773,2024-04-10,982.68
3739,2773,2024-04-21,1007.46
3740,2774,2021-10-21,328.87
3741,2775,2025-08-05,1410.2
3742,2775,2025-07-18,51.76
3743,2776,2025-06-15,572.97
3744,2776,2025-06-16,566.85
3745,2776,2025-06-30,86.99
3746,2777,2023-08-13,164.12
3747,2778,2024-04-16,1338.08
3748,2779,2024-05-23,295.43
3749,2779,2024-06-17,160.95
3750,2780,2024-12-14,361.6
3751,2781,2024-12-06,55.52
3752,2781,2024-12-03,18.07
3753,2782,2025-01-20,526.0
3754,2783,2024-08-31,386.65
3755,2785,2023-01-21,2803.41
3756,2786,2022-02-26,364.63
3757,2786,2022-03-19,437.05
3758,2787,2025-05-04,76.31
3759,2787,2025-05-14,26.45
3760,2787,2025-04-18,251.05
3761,2788,2024-12-04,760.31
3762,2788,2024-12-25,23.42
3763,2789,2023-08-08,40.91
3764,2789,2023-09-01,86.61
3765,2789,2023-07-14,64.16
3766,2790,2021-11-11,50.79
3767,2790,2021-11-02,625.99
3768,2791,2024-07-24,1197.78
3769,2792,2023-11-21,72.19
3770,2792,2023-12-22,931.83
3771,2792,2023-12-12,189.72
3772,2793,2025-03-20,12.95
3773,2793,2025-03-31,342.0
3774,2794,2024-01-24,428.26
3775,2795,2022-07-02,346.06
3776,2796,2025-11-05,238.07
3777,2797,2022-12-25,446.6
3778,2798,2023-06-05,1714.91
3779,2799,2023-01-10,46.44
3780,2799,2023-01-29,65.8
3781,2800,2025-05-03,774.87
3782,2800,2025-05-05,1140.75
3783,2801,2022-01-17,1671.36
3784,2802,2022-11-09,4973.57
3785,2803,2023-09-21,513.24
3786,2804,2021-08-17,85.99
3787,2804,2021-08-07,116.68
3788,2805,2025-03-31,1052.64
3789,2805,2025-03-30,1072.02
3790,2806,2022-11-16,554.86
3791,2807,2024-01-24,512.72
3792,2808,2022-07-21,173.19
3793,2809,2022-09-09,1352.75
3794,2809,2022-08-15,1749.58
3795,2810,2025-07-20,1395.99
3796,2811,2025-09-17,207.65
3797,2812,2025-07-10,223.2
3798,2813,2025-10-07,180.59
3799,2813,2025-11-01,263.02
3800,2814,2023-12-09,2393.93
3801,2815,2025-06-21,2896.0
3802,2816,2025-07-02,603.4
3803,2817,2024-11-13,1648.68
3804,2817,2024-11-18,476.89
3805,2818,2025-03-02,354.24
3806,2818,2025-04-11,44.77
3807,2818,2025-03-18,168.61
3808,2819,2024-06-21,221.89
3809,2819,2024-06-28,92.02
3810,2820,2024-11-19,326.59
3811,2820,2024-11-24,194.61
3812,2821,2022-07-24,1366.23
3813,2822,2021-05-21,3555.98
3814,2823,2024-12-26,504.22
3815,2823,2025-01-23,294.31
3816,2824,2024-06-13,631.58
3817,2825,2021-11-20,395.15
3818,2827,2023-04-25,683.82
3819,2828,2023-02-21,211.02
3820,2829,2025-07-13,6.02
3821,2829,2025-07-29,71.82
3822,2829,2025-07-13,245.68
3823,2830,2023-12-10,1093.35
3824,2832,2025-06-22,430.71
3825,2833,2025-09-13,443.35
3826,2833,2025-10-10,380.78
3827,2835,2025-03-06,463.04
3828,2836,2022-10-28,1201.43
3829,2837,2023-12-22,282.02
3830,2837,2024-01-11,438.58
3831,2838,2022-10-29,308.07
3832,2839,2021-08-26,129.43
3833,2840,2025-08-10,1186.35
3834,2840,2025-08-03,132.4
3835,2841,2025-08-26,146.49
3836,2841,2025-10-07,23.24
3837,2841,2025-09-10,78.91
3838,2842,2021-05-31,633.57
3839,2844,2023-08-04,991.01
3840,2845,2023-11-13,563.43
3841,2846,2024-05-04,168.75
3842,2847,2024-07-12,272.56
3843,2847,2024-07-17,77.35
3844,2848,2025-05-27,394.61
3845,2848,2025-06-15,148.97
3846,2849,2024-10-26,459.81
3847,2850,2024-05-25,102.49
3848,2850,2024-06-07,121.39
3849,2851,2023-12-11,339.97
3850,2852,2023-01-17,1009.53
3851,2853,2023-05-27,693.24
3852,2855,2025-02-03,72.65
3853,2855,2025-02-09,7.56
3854,2855,2025-02-21,1.86
3855,2856,2025-04-26,1393.37
3856,2856,2025-05-10,1085.65
3857,2857,2025-03-04,445.27
3858,2858,2023-08-24,2059.06
3859,2858,2023-09-08,902.52
3860,2859,2021-12-19,1737.84
3861,2860,2022-02-13,156.89
3862,2860,2022-02-25,181.85
3863,2861,2025-02-12,282.27
3864,2862,2022-08-23,381.9
3865,2863,2023-08-08,341.99
3866,2864,2022-09-21,250.61
3867,2864,2022-11-01,263.48
3868,2864,2022-09-05,102.57
3869,2865,2023-11-27,1242.85
3870,2866,2022-01-09,768.52
3871,2867,2022-05-18,2718.07
3872,2867,2022-05-21,2796.5
3873,2868,2022-04-24,1255.66
3874,2868,2022-04-28,961.9
3875,2870,2022-06-29,266.11
3876,2871,2022-07-29,225.55
3877,2872,2025-01-27,150.47
3878,2872,2025-01-17,133.04
3879,2873,2024-11-19,775.88
3880,2874,2024-09-24,797.47
3881,2875,2025-09-07,652.98
3882,2876,2025-07-15,4594.42
3883,2876,2025-08-12,156.28
3884,2877,2025-10-09,1472.0
3885,2877,2025-10-23,1373.82
3886,2878,2022-11-28,125.33
3887,2878,2022-12-07,147.53
3888,2879,2024-10-29,750.89
3889,2879,2024-11-10,909.45
3890,2880,2022-05-07,388.0
3891,2881,2022-05-16,345.07
3892,2882,2024-07-15,333.47
3893,2883,2024-02-08,3982.32
3894,2884,2025-05-12,81.07
3895,2884,2025-05-31,189.55
3896,2885,2024-11-14,4001.21
3897,2886,2023-11-16,416.11
3898,2887,2024-06-15,1301.56
3899,2888,2024-09-12,284.56
3900,2889,2025-08-18,211.64
3901,2889,2025-08-22,9.04
3902,2890,2024-07-01,1215.77
3903,2890,2024-07-03,2742.19
3904,2891,2023-12-16,2976.85
3905,2892,2024-12-04,768.42
3906,2893,2024-11-03,9.61
3907,2893,2024-12-14,241.42
3908,2893,2024-10-23,38.3
3909,2894,2023-01-30,307.1
3910,2895,2024-03-14,261.63
3911,2895,2024-03-15,50.76
3912,2896,2021-07-07,253.46
3913,2897,2022-09-08,808.87
3914,2898,2022-03-17,2055.56
3915,2899,2024-04-19,519.64
3916,2900,2024-12-02,1631.31
3917,2901,2022-07-06,1822.52
3918,2902,2022-09-09,335.67
3919,2903,2025-09-19,192.17
3920,2904,2024-02-05,2544.35
3921,2905,2023-09-23,185.98
3922,2906,2024-02-26,974.52
3923,2908,2022-08-02,179.95
3924,2909,2023-01-09,287.12
3925,2910,2024-07-29,551.68
3926,2910,2024-08-30,91.67
3927,2911,2022-10-13,386.19
3928,2911,2022-11-08,179.35
3929,2913,2024-01-02,171.06
3930,2913,2023-12-06,24.33
3931,2914,2023-04-18,2393.81
3932,2916,2024-12-13,1765.18
3933,2917,2024-06-02,4387.51
3934,2918,2023-04-19,300.16
3935,2918,2023-05-31,192.97
3936,2918,2023-03-19,55.69
3937,2919,2023-10-13,465.42
3938,2919,2023-11-10,1168.72
3939,2919,2023-11-04,159.6
3940,2920,2023-10-21,1546.21
3941,2921,2025-07-11,134.86
3942,2921,2025-08-02,32.84
3943,2921,2025-08-07,117.48
3944,2923,2023-04-28,571.39
3945,2924,2022-08-18,169.18
3946,2924,2022-08-21,109.02
3947,2924,2022-08-22,191.19
3948,2925,2023-03-30,211.34
3949,2926,2024-02-27,224.42
3950,2927,2025-09-23,1414.7
3951,2928,2023-03-01,937.05
3952,2929,2023-01-10,95.87
3953,2929,2023-01-13,60.78
3954,2929,2023-01-10,180.13
3955,2930,2025-09-07,827.01
3956,2931,2023-12-12,825.47
3957,2932,2024-12-01,972.61
3958,2932,2024-11-18,89.19
3959,2936,2022-09-24,200.48
3960,2937,2023-04-07,901.2
3961,2938,2024-08-13,399.77
3962,2940,2022-08-28,257.44
3963,2941,2023-03-22,3233.59
3964,2942,2023-07-02,1762.37
3965,2942,2023-06-12,652.01
3966,2943,2025-07-27,1342.15
3967,2944,2023-04-26,332.0
3968,2945,2023-05-03,416.59
3969,2946,2023-07-20,862.39
3970,2947,2023-01-23,1305.35
3971,2947,2023-01-13,310.55
3972,2948,2024-01-11,96.46
3973,2948,2024-01-21,74.5
3974,2948,2023-12-23,188.8
3975,2950,2024-04-04,727.45
3976,2952,2023-01-21,1036.94
3977,2953,2023-09-30,1273.85
3978,2954,2021-03-02,1412.31
3979,2954,2021-02-12,104.45
3980,2956,2023-04-03,297.26
3981,2957,2024-05-25,63.06
3982,2957,2024-06-03,320.69
3983,2958,2023-12-08,282.26
3984,2960,2024-09-17,2815.81
3985,2961,2024-11-02,337.57
3986,2962,2025-09-18,220.5
3987,2963,2023-07-23,1246.56
3988,2964,2025-06-28,452.68
3989,2964,2025-07-03,249.16
3990,2965,2025-05-29,39.93
3991,2965,2025-04-27,142.49
3992,2966,2023-05-16,327.37
3993,2966,2023-05-20,0.6
3994,2966,2023-06-13,178.06
3995,2967,2024-10-24,271.56
3996,2967,2024-11-26,45.79
3997,2968,2023-11-02,480.15
3998,2969,2023-05-04,541.51
3999,2970,2023-10-04,198.26
4000,2972,2023-01-31,667.82
4001,2973,2021-10-11,359.08
4002,2974,2021-12-31,97.08
4003,2974,2022-01-18,619.4
4004,2975,2024-04-09,1606.55
4005,2975,2024-04-20,389.36
4006,2975,2024-04-19,3272.92
4007,2976,2023-05-05,1839.36
4008,2977,2023-04-18,1169.32
4009,2978,2023-10-05,700.41
4010,2979,2025-01-24,575.3
4011,2979,2025-02-10,117.22
4012,2980,2025-09-09,486.64
4013,2981,2024-12-18,4060.41
4014,2982,2024-08-25,96.37
4015,2982,2024-09-16,185.94
4016,2982,2024-09-17,0.05
4017,2983,2022-09-28,133.33
4018,2983,2022-10-07,69.74
4019,2984,2021-12-29,1376.4
4020,2985,2024-08-07,3392.89
4021,2985,2024-08-29,415.02
4022,2986,2024-11-07,206.42
4023,2986,2024-12-13,1527.35
4024,2987,2023-03-20,390.18
4025,2988,2025-05-03,659.73
4026,2989,2023-06-29,311.35
4027,2990,2022-06-30,130.14
4028,2990,2022-06-24,349.78
4029,2991,2023-03-31,1834.52
4030,2991,2023-04-09,197.21
4031,2992,2022-02-10,277.29
4032,2993,2023-01-20,1089.54
4033,2993,2023-01-08,285.4
4034,2994,2022-03-24,1149.25
4035,2994,2022-04-25,122.54
4036,2994,2022-04-24,2858.57
4037,2995,2024-02-12,749.04
4038,2995,2024-02-17,7038.05
4039,2996,2023-06-10,1010.57
4040,2997,2023-05-15,308.36
4041,2997,2023-05-27,306.46
4042,2998,2023-09-24,529.43
4043,2998,2023-10-18,86.83
4044,2999,2024-12-01,1675.54
4045,3000,2025-05-11,270.5
4046,3000,2025-05-21,5.69
4047,3000,2025-05-30,290.28
4048,3001,2025-02-17,42.93
4049,3001,2025-02-26,14.08
4050,3001,2025-02-02,72.08
4051,3002,2024-06-27,2353.04
4052,3003,2025-04-08,54.15
4053,3003,2025-04-03,339.27
4054,3005,2025-09-04,100.8
4055,3005,2025-09-15,37.36
4056,3005,2025-09-05,0.43
4057,3006,2024-11-19,116.16
4058,3006,2024-12-14,80.75
4059,3006,2024-11-06,40.01
4060,3007,2025-02-03,26.15
4061,3007,2025-02-18,48.2
4062,3007,2025-02-11,269.54
4063,3008,2025-09-06,2732.0
4064,3009,2025-01-09,294.64
4065,3010,2024-07-23,153.58
4066,3010,2024-08-31,94.76
4067,3010,2024-08-08,122.91
4068,3011,2023-06-15,355.76
4069,3012,2023-06-17,531.64
4070,3013,2023-08-10,343.43
4071,3013,2023-08-29,82.28
4072,3014,2025-01-27,850.77
4073,3015,2025-01-05,1415.01
4074,3017,2023-11-26,671.21
4075,3018,2022-12-26,3701.15
4076,3018,2023-01-09,474.19
4077,3019,2022-07-13,243.28
4078,3019,2022-08-15,18.14
4079,3019,2022-08-25,0.94
4080,3021,2022-08-04,22.2
4081,3021,2022-07-15,235.05
4082,3022,2023-11-29,1064.95
4083,3022,2023-12-11,713.97
4084,3023,2023-05-24,76.76
4085,3024,2022-07-05,1285.19
4086,3024,2022-06-27,802.18
4087,3025,2022-10-15,455.78
4088,3028,2022-01-28,1322.64
4089,3028,2022-02-14,1289.9
4090,3029,2022-09-28,416.42
4091,3030,2023-10-17,370.01
4092,3031,2024-07-09,833.92
4093,3031,2024-07-29,1347.5
4094,3031,2024-07-13,656.47
4095,3032,2025-09-10,386.3
4096,3033,2023-11-19,184.44
4097,3034,2025-03-04,1839.45
4098,3035,2023-01-13,1250.79
4099,3036,2023-03-16,1531.0
4100,3037,2022-07-06,2297.51
4101,3037,2022-07-06,2762.17
4102,3038,2025-05-06,51.86
4103,3038,2025-05-14,323.83
4104,3039,2024-05-22,484.07
4105,3041,2022-08-22,189.6
4106,3041,2022-08-25,178.23
4107,3042,2021-10-16,278.05
4108,3043,2022-02-06,1682.5
4109,3044,2025-01-02,277.01
4110,3044,2025-01-10,150.52
4111,3044,2024-11-27,31.59
4112,3045,2025-05-01,503.48
4113,3046,2023-03-09,656.3
4114,3047,2022-06-05,395.63
4115,3048,2022-05-27,515.31
4116,3049,2023-05-03,320.02
4117,3050,2023-06-21,886.12
4118,3051,2021-07-28,2139.18
4119,3052,2023-09-14,4047.12
4120,3053,2025-07-13,9.68
4121,3053,2025-07-21,155.69
4122,3054,2024-06-10,2058.04
4123,3055,2025-02-24,34.04
4124,3055,2025-03-10,148.65
4125,3056,2024-11-30,184.64
4126,3056,2024-12-27,219.69
4127,3057,2024-01-15,201.41
4128,3059,2023-06-21,2432.15
4129,3060,2024-04-26,247.2
4130,3061,2024-04-16,205.15
4131,3062,2022-09-07,1313.8
4132,3062,2022-08-23,526.54
4133,3063,2024-02-03,135.56
4134,3063,2024-02-13,124.24
4135,3063,2024-02-03,39.98
4136,3064,2023-07-17,809.02
4137,3066,2025-05-11,2169.35
4138,3067,2022-10-22,1340.21
4139,3068,2022-04-10,1063.33
4140,3068,2022-04-13,1073.7
4141,3069,2024-03-13,1724.81
4142,3069,2024-02-29,2036.99
4143,3070,2022-09-04,11.36
4144,3070,2022-08-20,314.08
4145,3071,2024-02-13,72.74
4146,3071,2024-02-25,699.49
4147,3072,2022-06-28,317.32
4148,3072,2022-08-06,163.51
4149,3072,2022-08-10,12.43
4150,3073,2022-01-04,238.43
4151,3074,2023-03-02,205.66
4152,3075,2025-09-23,282.64
4153,3075,2025-09-06,285.15
4154,3076,2023-04-12,651.3
4155,3077,2024-10-18,162.36
4156,3078,2025-01-12,393.11
4157,3079,2025-05-04,312.54
4158,3080,2024-05-03,1008.48
4159,3081,2025-07-12,2158.45
4160,3082,2024-01-08,1123.2
4161,3083,2024-10-15,2002.36
4162,3084,2021-10-10,332.72
4163,3085,2021-07-26,311.12
4164,3086,2025-03-27,92.67
4165,3086,2025-04-04,427.22
4166,3087,2025-08-13,46.3
4167,3087,2025-09-05,159.08
4168,3088,2024-07-01,137.94
4169,3089,2024-12-09,268.82
4170,3090,2025-05-03,195.2
4171,3090,2025-05-18,414.83
4172,3091,2024-05-23,135.6
4173,3091,2024-05-22,43.91
4174,3092,2025-03-22,6.26
4175,3092,2025-04-15,158.6
4176,3093,2024-12-26,840.74
4177,3093,2025-01-09,445.5
4178,3094,2023-11-07,378.75
4179,3095,2025-03-05,67.4
4180,3095,2025-03-10,358.88
4181,3097,2024-11-30,5225.31
4182,3098,2023-10-12,24.13
4183,3098,2023-10-27,637.71
4184,3099,2024-06-23,103.65
