policy_id,period_month,earned_premium
66,2024-06,27.33
66,2024-07,27.33
66,2024-08,27.33
66,2024-09,27.33
66,2024-10,27.33
66,2024-11,27.33
66,2024-12,27.33
67,2024-05,10.0
67,2024-06,10.0
67,2024-07,10.0
67,2024-08,10.0
67,2024-09,10.0
67,2024-10,10.0
67,2024-11,10.0
67,2024-12,10.0
67,2025-01,10.0
67,2025-02,10.0
67,2025-03,10.0
67,2025-04,10.0
67,2025-05,10.0
67,2025-06,10.0
67,2025-07,10.0
67,2025-08,10.0
67,2025-09,10.0
68,2021-12,28.86
68,2022-01,28.86
68,2022-02,28.86
68,2022-03,28.86
68,2022-04,28.86
68,2022-05,28.86
68,2022-06,28.86
68,2022-07,28.86
68,2022-08,28.86
68,2022-09,28.86
68,2022-10,28.86
69,2024-01,40.09
69,2024-02,40.09
69,2024-03,40.09
69,2024-04,40.09
69,2024-05,40.09
69,2024-06,40.09
69,2024-07,40.09
69,2024-08,40.09
69,2024-09,40.09
69,2024-10,40.09
69,2024-11,40.09
69,2024-12,40.09
69,2025-01,40.09
69,2025-02,40.09
69,2025-03,40.09
69,2025-04,40.09
69,2025-05,40.09
69,2025-06,40.09
69,2025-07,40.09
69,2025-08,40.09
69,2025-09,40.09
70,2023-10,43.17
70,2023-11,43.17
70,2023-12,43.17
70,2024-01,43.17
70,2024-02,43.17
70,2024-03,43.17
70,2024-04,43.17
70,2024-05,43.17
70,2024-06,43.17
70,2024-07,43.17
70,2024-08,43.17
70,2024-09,43.17
70,2024-10,43.17
70,2024-11,43.17
70,2024-12,43.17
70,2025-01,43.17
70,2025-02,43.17
70,2025-03,43.17
70,2025-04,43.17
70,2025-05,43.17
70,2025-06,43.17
70,2025-07,43.17
70,2025-08,43.17
70,2025-09,43.17
71,2023-03,29.92
71,2023-04,29.92
71,2023-05,29.92
71,2023-06,29.92
71,2023-07,29.92
71,2023-08,29.92
71,2023-09,29.92
71,2023-10,29.92
71,2023-11,29.92
71,2023-12,29.92
71,2024-01,29.92
71,2024-02,29.92
71,2024-03,29.92
71,2024-04,29.92
71,2024-05,29.92
71,2024-06,29.92
71,2024-07,29.92
71,2024-08,29.92
71,2024-09,29.92
71,2024-10,29.92
71,2024-11,29.92
71,2024-12,29.92
71,2025-01,29.92
71,2025-02,29.92
71,2025-03,29.92
71,2025-04,29.92
71,2025-05,29.92
72,2025-09,44.47
73,2022-03,38.81
73,2022-04,38.81
73,2022-05,38.81
73,2022-06,38.81
73,2022-07,38.81
73,2022-08,38.81
73,2022-09,38.81
73,2022-10,38.81
73,2022-11,38.81
73,2022-12,38.81
73,2023-01,38.81
73,2023-02,38.81
73,2023-03,38.81
73,2023-04,38.81
73,2023-05,38.81
73,2023-06,38.81
73,2023-07,38.81
73,2023-08,38.81
73,2023-09,38.81
73,2023-10,38.81
73,2023-11,38.81
73,2023-12,38.81
73,2024-01,38.81
73,2024-02,38.81
73,2024-03,38.81
73,2024-04,38.81
73,2024-05,38.81
73,2024-06,38.81
73,2024-07,38.81
73,2024-08,38.81
73,2024-09,38.81
73,2024-10,38.81
73,2024-11,38.81
73,2024-12,38.81
73,2025-01,38.81
73,2025-02,38.81
74,2022-04,37.22
74,2022-05,37.22
74,2022-06,37.22
74,2022-07,37.22
74,2022-08,37.22
74,2022-09,37.22
74,2022-10,37.22
74,2022-11,37.22
74,2022-12,37.22
74,2023-01,37.22
74,2023-02,37.22
74,2023-03,37.22
74,2023-04,37.22
74,2023-05,37.22
74,2023-06,37.22
74,2023-07,37.22
74,2023-08,37.22
74,2023-09,37.22
74,2023-10,37.22
74,2023-11,37.22
74,2023-12,37.22
74,2024-01,37.22
74,2024-02,37.22
74,2024-03,37.22
74,2024-04,37.22
74,2024-05,37.22
74,2024-06,37.22
74,2024-07,37.22
74,2024-08,37.22
74,2024-09,37.22
74,2024-10,37.22
74,2024-11,37.22
74,2024-12,37.22
75,2025-02,33.38
75,2025-03,33.38
75,2025-04,33.38
75,2025-05,33.38
75,2025-06,33.38
75,2025-07,33.38
75,2025-08,33.38
75,2025-09,33.38
76,2022-06,25.8
76,2022-07,25.8
76,2022-08,25.8
76,2022-09,25.8
76,2022-10,25.8
76,2022-11,25.8
76,2022-12,25.8
76,2023-01,25.8
76,2023-02,25.8
76,2023-03,25.8
76,2023-04,25.8
76,2023-05,25.8
76,2023-06,25.8
76,2023-07,25.8
76,2023-08,25.8
76,2023-09,25.8
76,2023-10,25.8
76,2023-11,25.8
77,2025-03,40.23
77,2025-04,40.23
77,2025-05,40.23
77,2025-06,40.23
77,2025-07,40.23
77,2025-08,40.23
77,2025-09,40.23
78,2023-06,40.4
78,2023-07,40.4
78,2023-08,40.4
78,2023-09,40.4
78,2023-10,40.4
78,2023-11,40.4
78,2023-12,40.4
78,2024-01,40.4
78,2024-02,40.4
78,2024-03,40.4
78,2024-04,40.4
78,2024-05,40.4
78,2024-06,40.4
78,2024-07,40.4
78,2024-08,40.4
78,2024-09,40.4
78,2024-10,40.4
78,2024-11,40.4
78,2024-12,40.4
78,2025-01,40.4
78,2025-02,40.4
78,2025-03,40.4
78,2025-04,40.4
78,2025-05,40.4
78,2025-06,40.4
78,2025-07,40.4
78,2025-08,40.4
78,2025-09,40.4
79,2022-12,3.33
79,2023-01,3.33
79,2023-02,3.33
79,2023-03,3.33
79,2023-04,3.33
79,2023-05,3.33
79,2023-06,3.33
79,2023-07,3.33
79,2023-08,3.33
79,2023-09,3.33
79,2023-10,3.33
79,2023-11,3.33
79,2023-12,3.33
79,2024-01,3.33
79,2024-02,3.33
79,2024-03,3.33
79,2024-04,3.33
79,2024-05,3.33
79,2024-06,3.33
80,2023-12,31.74
80,2024-01,31.74
80,2024-02,31.74
80,2024-03,31.74
80,2024-04,31.74
80,2024-05,31.74
80,2024-06,31.74
80,2024-07,31.74
80,2024-08,31.74
80,2024-09,31.74
80,2024-10,31.74
80,2024-11,31.74
80,2024-12,31.74
80,2025-01,31.74
80,2025-02,31.74
80,2025-03,31.74
80,2025-04,31.74
80,2025-05,31.74
80,2025-06,31.74
80,2025-07,31.74
80,2025-08,31.74
80,2025-09,31.74
81,2025-05,27.51
81,2025-06,27.51
81,2025-07,27.51
81,2025-08,27.51
81,2025-09,27.51
82,2021-05,31.24
82,2021-06,31.24
82,2021-07,31.24
82,2021-08,31.24
82,2021-09,31.24
82,2021-10,31.24
82,2021-11,31.24
82,2021-12,31.24
82,2022-01,31.24
82,2022-02,31.24
82,2022-03,31.24
82,2022-04,31.24
82,2022-05,31.24
82,2022-06,31.24
82,2022-07,31.24
82,2022-08,31.24
82,2022-09,31.24
82,2022-10,31.24
82,2022-11,31.24
82,2022-12,31.24
82,2023-01,31.24
82,2023-02,31.24
82,2023-03,31.24
82,2023-04,31.24
82,2023-05,31.24
82,2023-06,31.24
82,2023-07,31.24
82,2023-08,31.24
82,2023-09,31.24
82,2023-10,31.24
82,2023-11,31.24
82,2023-12,31.24
82,2024-01,31.24
82,2024-02,31.24
82,2024-03,31.24
82,2024-04,31.24
82,2024-05,31.24
82,2024-06,31.24
82,2024-07,31.24
82,2024-08,31.24
82,2024-09,31.24
82,2024-10,31.24
82,2024-11,31.24
82,2024-12,31.24
82,2025-01,31.24
82,2025-02,31.24
82,2025-03,31.24
82,2025-04,31.24
83,2021-11,46.82
83,2021-12,46.82
83,2022-01,46.82
83,2022-02,46.82
83,2022-03,46.82
83,2022-04,46.82
83,2022-05,46.82
83,2022-06,46.82
83,2022-07,46.82
83,2022-08,46.82
83,2022-09,46.82
83,2022-10,46.82
83,2022-11,46.82
83,2022-12,46.82
83,2023-01,46.82
83,2023-02,46.82
83,2023-03,46.82
83,2023-04,46.82
83,2023-05,46.82
83,2023-06,46.82
83,2023-07,46.82
83,2023-08,46.82
83,2023-09,46.82
83,2023-10,46.82
83,2023-11,46.82
83,2023-12,46.82
83,2024-01,46.82
83,2024-02,46.82
83,2024-03,46.82
83,2024-04,46.82
83,2024-05,46.82
83,2024-06,46.82
83,2024-07,46.82
84,2021-03,43.5
84,2021-04,43.5
84,2021-05,43.5
84,2021-06,43.5
84,2021-07,43.5
84,2021-08,43.5
84,2021-09,43.5
84,2021-10,43.5
84,2021-11,43.5
84,2021-12,43.5
84,2022-01,43.5
84,2022-02,43.5
84,2022-03,43.5
84,2022-04,43.5
84,2022-05,43.5
84,2022-06,43.5
84,2022-07,43.5
84,2022-08,43.5
84,2022-09,43.5
84,2022-10,43.5
84,2022-11,43.5
84,2022-12,43.5
84,2023-01,43.5
84,2023-02,43.5
84,2023-03,43.5
84,2023-04,43.5
84,2023-05,43.5
84,2023-06,43.5
84,2023-07,43.5
84,2023-08,43.5
84,2023-09,43.5
84,2023-10,43.5
84,2023-11,43.5
84,2023-12,43.5
84,2024-01,43.5
84,2024-02,43.5
84,2024-03,43.5
84,2024-04,43.5
84,2024-05,43.5
84,2024-06,43.5
84,2024-07,43.5
84,2024-08,43.5
84,2024-09,43.5
84,2024-10,43.5
84,2024-11,43.5
84,2024-12,43.5
84,2025-01,43.5
85,2022-11,16.67
85,2022-12,16.67
85,2023-01,16.67
85,2023-02,16.67
85,2023-03,16.67
85,2023-04,16.67
85,2023-05,16.67
85,2023-06,16.67
85,2023-07,16.67
85,2023-08,16.67
85,2023-09,16.67
85,2023-10,16.67
85,2023-11,16.67
85,2023-12,16.67
85,2024-01,16.67
85,2024-02,16.67
86,2024-03,31.39
86,2024-04,31.39
86,2024-05,31.39
86,2024-06,31.39
86,2024-07,31.39
86,2024-08,31.39
86,2024-09,31.39
86,2024-10,31.39
86,2024-11,31.39
86,2024-12,31.39
87,2024-12,42.55
87,2025-01,42.55
87,2025-02,42.55
87,2025-03,42.55
87,2025-04,42.55
87,2025-05,42.55
87,2025-06,42.55
87,2025-07,42.55
87,2025-08,42.55
87,2025-09,42.55
88,2020-11,32.96
88,2020-12,32.96
88,2021-01,32.96
88,2021-02,32.96
88,2021-03,32.96
88,2021-04,32.96
88,2021-05,32.96
88,2021-06,32.96
88,2021-07,32.96
88,2021-08,32.96
88,2021-09,32.96
88,2021-10,32.96
88,2021-11,32.96
88,2021-12,32.96
88,2022-01,32.96
88,2022-02,32.96
88,2022-03,32.96
88,2022-04,32.96
88,2022-05,32.96
88,2022-06,32.96
88,2022-07,32.96
88,2022-08,32.96
88,2022-09,32.96
88,2022-10,32.96
88,2022-11,32.96
88,2022-12,32.96
88,2023-01,32.96
88,2023-02,32.96
88,2023-03,32.96
88,2023-04,32.96
89,2024-11,42.97
89,2024-12,42.97
89,2025-01,42.97
89,2025-02,42.97
89,2025-03,42.97
89,2025-04,42.97
89,2025-05,42.97
89,2025-06,42.97
89,2025-07,42.97
89,2025-08,42.97
89,2025-09,42.97
90,2024-01,32.67
90,2024-02,32.67
90,2024-03,32.67
90,2024-04,32.67
90,2024-05,32.67
90,2024-06,32.67
90,2024-07,32.67
90,2024-08,32.67
90,2024-09,32.67
90,2024-10,32.67
90,2024-11,32.67
90,2024-12,32.67
90,2025-01,32.67
90,2025-02,32.67
90,2025-03,32.67
90,2025-04,32.67
90,2025-05,32.67
90,2025-06,32.67
90,2025-07,32.67
90,2025-08,32.67
90,2025-09,32.67
91,2024-03,27.06
91,2024-04,27.06
91,2024-05,27.06
91,2024-06,27.06
91,2024-07,27.06
91,2024-08,27.06
91,2024-09,27.06
91,2024-10,27.06
91,2024-11,27.06
91,2024-12,27.06
91,2025-01,27.06
91,2025-02,27.06
91,2025-03,27.06
91,2025-04,27.06
91,2025-05,27.06
91,2025-06,27.06
91,2025-07,27.06
91,2025-08,27.06
91,2025-09,27.06
92,2025-03,38.17
92,2025-04,38.17
92,2025-05,38.17
92,2025-06,38.17
92,2025-07,38.17
92,2025-08,38.17
92,2025-09,38.17
93,2023-10,40.97
93,2023-11,40.97
93,2023-12,40.97
93,2024-01,40.97
93,2024-02,40.97
93,2024-03,40.97
93,2024-04,40.97
93,2024-05,40.97
94,2024-11,28.51
94,2024-12,28.51
94,2025-01,28.51
94,2025-02,28.51
94,2025-03,28.51
94,2025-04,28.51
94,2025-05,28.51
94,2025-06,28.51
94,2025-07,28.51
94,2025-08,28.51
94,2025-09,28.51
95,2025-01,35.57
95,2025-02,35.57
95,2025-03,35.57
95,2025-04,35.57
95,2025-05,35.57
95,2025-06,35.57
95,2025-07,35.57
95,2025-08,35.57
95,2025-09,35.57
96,2024-04,25.13
96,2024-05,25.13
96,2024-06,25.13
96,2024-07,25.13
96,2024-08,25.13
96,2024-09,25.13
96,2024-10,25.13
96,2024-11,25.13
96,2024-12,25.13
96,2025-01,25.13
96,2025-02,25.13
96,2025-03,25.13
96,2025-04,25.13
96,2025-05,25.13
96,2025-06,25.13
96,2025-07,25.13
96,2025-08,25.13
96,2025-09,25.13
97,2021-01,6.67
97,2021-02,6.67
97,2021-03,6.67
97,2021-04,6.67
97,2021-05,6.67
97,2021-06,6.67
97,2021-07,6.67
97,2021-08,6.67
97,2021-09,6.67
97,2021-10,6.67
97,2021-11,6.67
97,2021-12,6.67
97,2022-01,6.67
97,2022-02,6.67
97,2022-03,6.67
97,2022-04,6.67
97,2022-05,6.67
97,2022-06,6.67
97,2022-07,6.67
97,2022-08,6.67
97,2022-09,6.67
97,2022-10,6.67
97,2022-11,6.67
97,2022-12,6.67
97,2023-01,6.67
97,2023-02,6.67
97,2023-03,6.67
97,2023-04,6.67
97,2023-05,6.67
97,2023-06,6.67
97,2023-07,6.67
97,2023-08,6.67
97,2023-09,6.67
97,2023-10,6.67
97,2023-11,6.67
97,2023-12,6.67
97,2024-01,6.67
97,2024-02,6.67
97,2024-03,6.67
97,2024-04,6.67
97,2024-05,6.67
97,2024-06,6.67
97,2024-07,6.67
97,2024-08,6.67
97,2024-09,6.67
98,2023-09,36.4
98,2023-10,36.4
98,2023-11,36.4
98,2023-12,36.4
98,2024-01,36.4
98,2024-02,36.4
98,2024-03,36.4
98,2024-04,36.4
98,2024-05,36.4
98,2024-06,36.4
98,2024-07,36.4
98,2024-08,36.4
98,2024-09,36.4
98,2024-10,36.4
98,2024-11,36.4
98,2024-12,36.4
98,2025-01,36.4
98,2025-02,36.4
98,2025-03,36.4
98,2025-04,36.4
98,2025-05,36.4
98,2025-06,36.4
98,2025-07,36.4
98,2025-08,36.4
98,2025-09,36.4
99,2021-11,30.79
99,2021-12,30.79
99,2022-01,30.79
99,2022-02,30.79
99,2022-03,30.79
99,2022-04,30.79
99,2022-05,30.79
99,2022-06,30.79
99,2022-07,30.79
99,2022-08,30.79
99,2022-09,30.79
99,2022-10,30.79
99,2022-11,30.79
99,2022-12,30.79
99,2023-01,30.79
99,2023-02,30.79
99,2023-03,30.79
99,2023-04,30.79
99,2023-05,30.79
99,2023-06,30.79
99,2023-07,30.79
99,2023-08,30.79
99,2023-09,30.79
99,2023-10,30.79
99,2023-11,30.79
99,2023-12,30.79
99,2024-01,30.79
99,2024-02,30.79
99,2024-03,30.79
99,2024-04,30.79
99,2024-05,30.79
99,2024-06,30.79
100,2025-09,26.62
101,2022-05,31.25
101,2022-06,31.25
101,2022-07,31.25
101,2022-08,31.25
101,2022-09,31.25
101,2022-10,31.25
101,2022-11,31.25
101,2022-12,31.25
101,2023-01,31.25
101,2023-02,31.25
102,2023-02,27.84
102,2023-03,27.84
102,2023-04,27.84
102,2023-05,27.84
102,2023-06,27.84
102,2023-07,27.84
102,2023-08,27.84
102,2023-09,27.84
102,2023-10,27.84
102,2023-11,27.84
102,2023-12,27.84
102,2024-01,27.84
102,2024-02,27.84
102,2024-03,27.84
102,2024-04,27.84
102,2024-05,27.84
102,2024-06,27.84
102,2024-07,27.84
102,2024-08,27.84
102,2024-09,27.84
102,2024-10,27.84
102,2024-11,27.84
102,2024-12,27.84
102,2025-01,27.84
102,2025-02,27.84
102,2025-03,27.84
102,2025-04,27.84
102,2025-05,27.84
102,2025-06,27.84
102,2025-07,27.84
102,2025-08,27.84
102,2025-09,27.84
103,2022-10,39.74
103,2022-11,39.74
103,2022-12,39.74
103,2023-01,39.74
103,2023-02,39.74
103,2023-03,39.74
103,2023-04,39.74
103,2023-05,39.74
103,2023-06,39.74
103,2023-07,39.74
103,2023-08,39.74
103,2023-09,39.74
103,2023-10,39.74
103,2023-11,39.74
103,2023-12,39.74
103,2024-01,39.74
103,2024-02,39.74
103,2024-03,39.74
103,2024-04,39.74
103,2024-05,39.74
103,2024-06,39.74
103,2024-07,39.74
103,2024-08,39.74
103,2024-09,39.74
103,2024-10,39.74
103,2024-11,39.74
103,2024-12,39.74
103,2025-01,39.74
103,2025-02,39.74
103,2025-03,39.74
103,2025-04,39.74
103,2025-05,39.74
103,2025-06,39.74
103,2025-07,39.74
103,2025-08,39.74
104,2021-10,10.0
104,2021-11,10.0
104,2021-12,10.0
104,2022-01,10.0
104,2022-02,10.0
104,2022-03,10.0
104,2022-04,10.0
104,2022-05,10.0
104,2022-06,10.0
104,2022-07,10.0
104,2022-08,10.0
104,2022-09,10.0
104,2022-10,10.0
104,2022-11,10.0
104,2022-12,10.0
105,2020-11,30.74
105,2020-12,30.74
105,2021-01,30.74
105,2021-02,30.74
105,2021-03,30.74
105,2021-04,30.74
105,2021-05,30.74
105,2021-06,30.74
105,2021-07,30.74
105,2021-08,30.74
105,2021-09,30.74
105,2021-10,30.74
105,2021-11,30.74
105,2021-12,30.74
105,2022-01,30.74
105,2022-02,30.74
105,2022-03,30.74
105,2022-04,30.74
105,2022-05,30.74
105,2022-06,30.74
105,2022-07,30.74
105,2022-08,30.74
105,2022-09,30.74
105,2022-10,30.74
105,2022-11,30.74
105,2022-12,30.74
105,2023-01,30.74
105,2023-02,30.74
105,2023-03,30.74
105,2023-04,30.74
105,2023-05,30.74
105,2023-06,30.74
105,2023-07,30.74
105,2023-08,30.74
105,2023-09,30.74
105,2023-10,30.74
105,2023-11,30.74
105,2023-12,30.74
105,2024-01,30.74
105,2024-02,30.74
105,2024-03,30.74
105,2024-04,30.74
105,2024-05,30.74
105,2024-06,30.74
105,2024-07,30.74
105,2024-08,30.74
105,2024-09,30.74
105,2024-10,30.74
105,2024-11,30.74
105,2024-12,30.74
105,2025-01,30.74
105,2025-02,30.74
105,2025-03,30.74
106,2025-07,41.82
106,2025-08,41.82
106,2025-09,41.82
107,2021-09,30.44
107,2021-10,30.44
107,2021-11,30.44
107,2021-12,30.44
107,2022-01,30.44
107,2022-02,30.44
107,2022-03,30.44
107,2022-04,30.44
107,2022-05,30.44
107,2022-06,30.44
107,2022-07,30.44
107,2022-08,30.44
107,2022-09,30.44
107,2022-10,30.44
107,2022-11,30.44
107,2022-12,30.44
107,2023-01,30.44
107,2023-02,30.44
107,2023-03,30.44
107,2023-04,30.44
107,2023-05,30.44
107,2023-06,30.44
107,2023-07,30.44
107,2023-08,30.44
107,2023-09,30.44
107,2023-10,30.44
107,2023-11,30.44
107,2023-12,30.44
107,2024-01,30.44
107,2024-02,30.44
107,2024-03,30.44
107,2024-04,30.44
107,2024-05,30.44
107,2024-06,30.44
107,2024-07,30.44
107,2024-08,30.44
107,2024-09,30.44
107,2024-10,30.44
107,2024-11,30.44
107,2024-12,30.44
107,2025-01,30.44
107,2025-02,30.44
107,2025-03,30.44
107,2025-04,30.44
107,2025-05,30.44
107,2025-06,30.44
107,2025-07,30.44
107,2025-08,30.44
107,2025-09,30.44
108,2021-08,39.97
108,2021-09,39.97
108,2021-10,39.97
108,2021-11,39.97
108,2021-12,39.97
108,2022-01,39.97
108,2022-02,39.97
108,2022-03,39.97
108,2022-04,39.97
108,2022-05,39.97
108,2022-06,39.97
108,2022-07,39.97
108,2022-08,39.97
108,2022-09,39.97
108,2022-10,39.97
108,2022-11,39.97
108,2022-12,39.97
108,2023-01,39.97
108,2023-02,39.97
108,2023-03,39.97
108,2023-04,39.97
108,2023-05,39.97
108,2023-06,39.97
108,2023-07,39.97
108,2023-08,39.97
108,2023-09,39.97
108,2023-10,39.97
108,2023-11,39.97
108,2023-12,39.97
108,2024-01,39.97
108,2024-02,39.97
108,2024-03,39.97
108,2024-04,39.97
109,2025-04,57.78
109,2025-05,57.78
109,2025-06,57.78
109,2025-07,57.78
109,2025-08,57.78
109,2025-09,57.78
110,2025-09,33.64
111,2025-05,35.32
111,2025-06,35.32
111,2025-07,35.32
111,2025-08,35.32
111,2025-09,35.32
112,2025-02,37.54
112,2025-03,37.54
112,2025-04,37.54
112,2025-05,37.54
112,2025-06,37.54
112,2025-07,37.54
112,2025-08,37.54
112,2025-09,37.54
113,2024-10,38.58
113,2024-11,38.58
113,2024-12,38.58
113,2025-01,38.58
113,2025-02,38.58
113,2025-03,38.58
113,2025-04,38.58
113,2025-05,38.58
113,2025-06,38.58
113,2025-07,38.58
113,2025-08,38.58
113,2025-09,38.58
114,2023-08,40.2
114,2023-09,40.2
114,2023-10,40.2
114,2023-11,40.2
114,2023-12,40.2
114,2024-01,40.2
114,2024-02,40.2
114,2024-03,40.2
115,2023-08,10.0
115,2023-09,10.0
115,2023-10,10.0
115,2023-11,10.0
115,2023-12,10.0
115,2024-01,10.0
115,2024-02,10.0
115,2024-03,10.0
115,2024-04,10.0
115,2024-05,10.0
115,2024-06,10.0
115,2024-07,10.0
115,2024-08,10.0
115,2024-09,10.0
115,2024-10,10.0
115,2024-11,10.0
115,2024-12,10.0
115,2025-01,10.0
115,2025-02,10.0
115,2025-03,10.0
115,2025-04,10.0
115,2025-05,10.0
115,2025-06,10.0
115,2025-07,10.0
115,2025-08,10.0
115,2025-09,10.0
116,2022-12,45.19
116,2023-01,45.19
116,2023-02,45.19
116,2023-03,45.19
116,2023-04,45.19
116,2023-05,45.19
116,2023-06,45.19
116,2023-07,45.19
116,2023-08,45.19
116,2023-09,45.19
116,2023-10,45.19
116,2023-11,45.19
116,2023-12,45.19
116,2024-01,45.19
116,2024-02,45.19
116,2024-03,45.19
116,2024-04,45.19
116,2024-05,45.19
116,2024-06,45.19
116,2024-07,45.19
116,2024-08,45.19
116,2024-09,45.19
116,2024-10,45.19
116,2024-11,45.19
116,2024-12,45.19
116,2025-01,45.19
116,2025-02,45.19
116,2025-03,45.19
116,2025-04,45.19
116,2025-05,45.19
116,2025-06,45.19
116,2025-07,45.19
116,2025-08,45.19
116,2025-09,45.19
117,2020-12,28.62
117,2021-01,28.62
117,2021-02,28.62
117,2021-03,28.62
117,2021-04,28.62
117,2021-05,28.62
117,2021-06,28.62
117,2021-07,28.62
117,2021-08,28.62
117,2021-09,28.62
117,2021-10,28.62
117,2021-11,28.62
118,2025-07,30.28
118,2025-08,30.28
118,2025-09,30.28
119,2024-02,37.89
119,2024-03,37.89
119,2024-04,37.89
119,2024-05,37.89
119,2024-06,37.89
119,2024-07,37.89
119,2024-08,37.89
119,2024-09,37.89
119,2024-10,37.89
119,2024-11,37.89
119,2024-12,37.89
119,2025-01,37.89
119,2025-02,37.89
119,2025-03,37.89
119,2025-04,37.89
119,2025-05,37.89
119,2025-06,37.89
119,2025-07,37.89
119,2025-08,37.89
119,2025-09,37.89
120,2025-09,29.42
121,2024-02,10.0
121,2024-03,10.0
121,2024-04,10.0
121,2024-05,10.0
121,2024-06,10.0
121,2024-07,10.0
121,2024-08,10.0
121,2024-09,10.0
121,2024-10,10.0
121,2024-11,10.0
121,2024-12,10.0
121,2025-01,10.0
121,2025-02,10.0
121,2025-03,10.0
121,2025-04,10.0
121,2025-05,10.0
121,2025-06,10.0
121,2025-07,10.0
121,2025-08,10.0
121,2025-09,10.0
122,2025-06,10.0
122,2025-07,10.0
122,2025-08,10.0
122,2025-09,10.0
123,2022-06,27.51
123,2022-07,27.51
123,2022-08,27.51
123,2022-09,27.51
123,2022-10,27.51
123,2022-11,27.51
123,2022-12,27.51
123,2023-01,27.51
123,2023-02,27.51
123,2023-03,27.51
123,2023-04,27.51
123,2023-05,27.51
123,2023-06,27.51
123,2023-07,27.51
123,2023-08,27.51
123,2023-09,27.51
123,2023-10,27.51
123,2023-11,27.51
123,2023-12,27.51
123,2024-01,27.51
123,2024-02,27.51
123,2024-03,27.51
123,2024-04,27.51
123,2024-05,27.51
123,2024-06,27.51
123,2024-07,27.51
123,2024-08,27.51
123,2024-09,27.51
123,2024-10,27.51
123,2024-11,27.51
123,2024-12,27.51
123,2025-01,27.51
123,2025-02,27.51
123,2025-03,27.51
123,2025-04,27.51
123,2025-05,27.51
123,2025-06,27.51
124,2021-08,35.99
124,2021-09,35.99
124,2021-10,35.99
124,2021-11,35.99
124,2021-12,35.99
124,2022-01,35.99
124,2022-02,35.99
124,2022-03,35.99
124,2022-04,35.99
124,2022-05,35.99
124,2022-06,35.99
124,2022-07,35.99
124,2022-08,35.99
124,2022-09,35.99
124,2022-10,35.99
124,2022-11,35.99
124,2022-12,35.99
124,2023-01,35.99
124,2023-02,35.99
124,2023-03,35.99
124,2023-04,35.99
124,2023-05,35.99
124,2023-06,35.99
124,2023-07,35.99
124,2023-08,35.99
124,2023-09,35.99
124,2023-10,35.99
124,2023-11,35.99
124,2023-12,35.99
124,2024-01,35.99
124,2024-02,35.99
125,2022-09,27.2
125,2022-10,27.2
125,2022-11,27.2
125,2022-12,27.2
125,2023-01,27.2
125,2023-02,27.2
125,2023-03,27.2
125,2023-04,27.2
125,2023-05,27.2
125,2023-06,27.2
126,2023-12,32.63
126,2024-01,32.63
126,2024-02,32.63
126,2024-03,32.63
126,2024-04,32.63
126,2024-05,32.63
126,2024-06,32.63
126,2024-07,32.63
126,2024-08,32.63
126,2024-09,32.63
126,2024-10,32.63
126,2024-11,32.63
126,2024-12,32.63
126,2025-01,32.63
126,2025-02,32.63
126,2025-03,32.63
126,2025-04,32.63
127,2022-11,31.71
127,2022-12,31.71
127,2023-01,31.71
127,2023-02,31.71
127,2023-03,31.71
127,2023-04,31.71
127,2023-05,31.71
127,2023-06,31.71
127,2023-07,31.71
127,2023-08,31.71
127,2023-09,31.71
127,2023-10,31.71
127,2023-11,31.71
127,2023-12,31.71
127,2024-01,31.71
127,2024-02,31.71
127,2024-03,31.71
127,2024-04,31.71
127,2024-05,31.71
127,2024-06,31.71
127,2024-07,31.71
127,2024-08,31.71
127,2024-09,31.71
127,2024-10,31.71
127,2024-11,31.71
127,2024-12,31.71
127,2025-01,31.71
127,2025-02,31.71
127,2025-03,31.71
127,2025-04,31.71
127,2025-05,31.71
127,2025-06,31.71
127,2025-07,31.71
127,2025-08,31.71
127,2025-09,31.71
128,2025-07,33.79
128,2025-08,33.79
128,2025-09,33.79
129,2021-05,10.0
129,2021-06,10.0
129,2021-07,10.0
129,2021-08,10.0
129,2021-09,10.0
129,2021-10,10.0
129,2021-11,10.0
129,2021-12,10.0
129,2022-01,10.0
129,2022-02,10.0
129,2022-03,10.0
129,2022-04,10.0
129,2022-05,10.0
129,2022-06,10.0
129,2022-07,10.0
129,2022-08,10.0
129,2022-09,10.0
129,2022-10,10.0
129,2022-11,10.0
129,2022-12,10.0
129,2023-01,10.0
129,2023-02,10.0
129,2023-03,10.0
129,2023-04,10.0
129,2023-05,10.0
129,2023-06,10.0
129,2023-07,10.0
129,2023-08,10.0
129,2023-09,10.0
129,2023-10,10.0
129,2023-11,10.0
129,2023-12,10.0
129,2024-01,10.0
129,2024-02,10.0
129,2024-03,10.0
129,2024-04,10.0
129,2024-05,10.0
129,2024-06,10.0
129,2024-07,10.0
129,2024-08,10.0
129,2024-09,10.0
129,2024-10,10.0
129,2024-11,10.0
129,2024-12,10.0
129,2025-01,10.0
130,2023-08,28.17
130,2023-09,28.17
130,2023-10,28.17
130,2023-11,28.17
130,2023-12,28.17
130,2024-01,28.17
130,2024-02,28.17
130,2024-03,28.17
130,2024-04,28.17
130,2024-05,28.17
130,2024-06,28.17
131,2022-07,26.51
131,2022-08,26.51
131,2022-09,26.51
131,2022-10,26.51
131,2022-11,26.51
131,2022-12,26.51
131,2023-01,26.51
